entity,country,indigenous_to_name,indigenous_to_entity,latitude,longitude,location_entity,location_name
Q9237,Myanmar,Malay people,Q142702,,,,
Q9237,East Timor,Malay people,Q142702,,,,
Q9237,Papua New Guinea,Malay people,Q142702,,,,
Q9237,Kuwait,Malay people,Q142702,,,,
Q9237,Bahrain,Malay people,Q142702,,,,
Q9237,Iraq,Malay people,Q142702,,,,
Q9237,Syria,Malay people,Q142702,,,,
Q9237,Algeria,Malay people,Q142702,,,,
Q9237,Morocco,Malay people,Q142702,,,,
Q9237,Libya,Malay people,Q142702,,,,
Q9237,Tunisia,Malay people,Q142702,,,,
Q32924,,,,13.8333333333,108.333333333,,
Q32924,Vietnam,,,,,,
Q32924,Vietnam,Kon Tum,Q36315,,,,
Q32924,Vietnam,Gia Lai,Q36662,,,,
Q32924,Vietnam,Bình Định,Q36693,,,,
Q2880165,,,,4.83333333333,29.25,,
Q2880165,Democratic Republic of the Congo,,,,,,
Q2880165,South Sudan,,,,,,
Q2880165,Democratic Republic of the Congo,Haut-Uele,Q751632,,,,
Q2880165,South Sudan,Central Equatoria,Q487709,,,,
Q2880165,South Sudan,Western Equatoria,Q319979,,,,
Q56846,,,,-14.0,-55.0,,
Q56846,Brazil,,,,,,
Q56846,Brazil,Mato Grosso,Q42824,,,,
Q11024697,Vanuatu,,,,,,
Q11024697,Vanuatu,Shefa,Q650617,,,,
Q4850033,,,,17.1666666667,121.166666667,,
Q4850033,Philippines,,,,,,
Q4850033,Philippines,Cordillera Administrative Region,Q13606,,,,
Q4850033,Philippines,Kalinga,Q13827,,,,
Q4850033,Philippines,Mountain Province,Q13861,,,,
Q4850053,,,,-0.833333333333,123.25,,
Q4850053,Indonesia,,,,,,
Q4850053,Indonesia,Sulawesi,Q3812,,,,
Q4850053,Indonesia,Central Sulawesi,Q5065,,,,
Q34892,Nigeria,,,,,,
Q34892,Nigeria,Adamawa State,Q337514,,,,
Q34892,Nigeria,Federal Capital Territory,Q509300,,,,
Q33070,Indonesia,,,,,,
Q33070,Indonesia,,,,,Q4648,Bali
Q33070,Indonesia,Indonesia,Q252,,,,
Q34868,Cameroon,,,,,,
Q4853321,,,,-3.08333333333,119.083333333,,
Q4853321,Indonesia,,,,,,
Q4853321,Indonesia,Sulawesi,Q3812,,,,
Q4853321,Indonesia,West Sulawesi,Q5082,,,,
Q56272,,,,10.4166666667,13.5833333333,,
Q56272,Cameroon,,,,,,
Q56272,Cameroon,Far North,Q823976,,,,
Q56272,Cameroon,North Region,Q502341,,,,
Q34872,Senegal,,,,,,
Q34872,Senegal,Ziguinchor,Q822692,,,,
Q3441692,,,,-1.41666666667,123.166666667,,
Q3441692,Indonesia,,,,,,
Q2883511,Philippines,,,,,,
Q2883511,Philippines,Romblon,Q13875,,,,
Q29490,Philippines,,,,,,
Q29490,Philippines,Romblon,Q13875,,,,
Q35107,,,,7.0,-5.0,,
Q35107,Ivory Coast,,,,,,
Q35107,Ghana,,,,,,
Q35107,Ivory Coast,Baoulé people,Q811460,,,,
Q35107,Ivory Coast,Ivory Coast,Q1008,,,,
Q4858206,Papua New Guinea,,,,,,
Q4858206,Papua New Guinea,Central Province,Q874942,,,,
Q4858206,Papua New Guinea,Oro Province,Q753686,,,,
Q2883843,,,,-0.166666666667,-70.6666666667,,
Q2883843,Colombia,,,,,,
Q2883843,Colombia,Amazonas Department,Q44724,,,,
Q2883843,Colombia,Vaupés Department,Q234505,,,,
Q4860543,,,,-4.88333333333,145.75,,
Q4860543,Papua New Guinea,,,,,,
Q4860543,Papua New Guinea,Madang Province,Q326254,,,,
Q2884502,Papua New Guinea,,,,,,
Q2884502,Papua New Guinea,West New Britain Province,Q667468,,,,
Q3450812,,,,-6.91666666667,145.916666667,,
Q3450812,Papua New Guinea,,,,,,
Q3450812,Papua New Guinea,Eastern Highlands Province,Q849812,,,,
Q33549,,,,-7.0,111.0,,
Q33549,Indonesia,,,,,,
Q33549,Indonesia,,,,,Q3741,Special Region of Yogyakarta
Q33549,Indonesia,,,,,Q3557,Central Java
Q33549,Indonesia,,,,,Q3586,East Java
Q33549,Indonesia,,,,,Q2110,Lampung
Q33549,Suriname,,,,,Q730,Suriname
Q33549,France,,,,,Q33788,New Caledonia
Q33549,Egypt,,,,,Q79,Egypt
Q33549,Mauritania,,,,,Q1025,Mauritania
Q33549,Morocco,,,,,Q1028,Morocco
Q33549,Saudi Arabia,,,,,Q851,Saudi Arabia
Q33549,Indonesia,Indonesia,Q252,,,,
Q33549,Indonesia,East Java,Q3586,,,,
Q33549,Indonesia,Central Java,Q3557,,,,
Q33549,Indonesia,Java,Q3757,,,,
Q33549,Indonesia,Kalimantan,Q3795,,,,
Q33549,Indonesia,Lampung,Q2110,,,,
Q33549,Indonesia,Maluku,Q5093,,,,
Q33549,Indonesia,Papua,Q5095,,,,
Q33549,Indonesia,Sulawesi,Q3812,,,,
Q33549,Indonesia,Sumatra,Q3492,,,,
Q33549,Indonesia,Special Region of Yogyakarta,Q3741,,,,
Q11732256,Suriname,,,,,,
Q11732256,Suriname,Commewijne District,Q952510,,,,
Q34949,Liberia,,,,,,
Q34949,Sierra Leone,,,,,,
Q34949,Liberia,Bong County,Q877578,,,,
Q34949,Liberia,Grand Bassa County,Q1047895,,,,
Q34949,Liberia,Margibi County,Q1052737,,,,
Q34949,Liberia,Montserrado County,Q862608,,,,
Q34949,Liberia,River Cess County,Q955095,,,,
Q12953578,,,,16.8333333333,121.083333333,,
Q12953578,Philippines,,,,,,
Q12953578,Philippines,Ifugao,Q13812,,,,
Q12953578,Philippines,Isabela,Q13826,,,,
Q2640686,Indonesia,,,,,,
Q2640686,Indonesia,,,,,Q2140,North Sumatra
Q2640686,Indonesia,,,,,Q5914,Tapanuli Selatan
Q2640686,Indonesia,Sumatra,Q3492,,,,
Q2640686,Indonesia,North Sumatra,Q2140,,,,
Q2891045,Indonesia,,,,,,
Q2891045,Indonesia,Aceh,Q1823,,,,
Q2891045,Indonesia,Sumatra,Q3492,,,,
Q2891045,Indonesia,North Sumatra,Q2140,,,,
Q33012,,,,1.8333333333333335,98.81666666666666,,
Q33012,Indonesia,,,,,,
Q33012,Indonesia,,,,,Q2140,North Sumatra
Q33012,Indonesia,,,,,Q5954,Binjai
Q33012,Indonesia,Aceh,Q1823,,,,
Q33012,Indonesia,Sumatra,Q3492,,,,
Q33012,Indonesia,North Sumatra,Q2140,,,,
Q56765,,,,22.5,92.25,,
Q56765,Bangladesh,,,,,,
Q56765,India,,,,,,
Q56765,Myanmar,,,,,,
Q56765,Bangladesh,Rangamati Hill District,Q2121686,,,,
Q56765,Bangladesh,Chattogram Division,Q158087,,,,
Q56765,India,Assam,Q1164,,,,
Q56765,India,Mizoram,Q1502,,,,
Q56765,India,Tripura,Q1363,,,,
Q56765,Myanmar,Chin State,Q46910,,,,
Q3504079,Papua New Guinea,,,,,,
Q3504079,Papua New Guinea,Southern Highlands Province,Q849801,,,,
Q3504079,Papua New Guinea,Western Province,Q849790,,,,
Q2895638,,,,-6.16666666667,145.5,,
Q2895638,Papua New Guinea,,,,,,
Q2895638,Papua New Guinea,Eastern Highlands Province,Q849812,,,,
Q2895638,Papua New Guinea,Oro Province,Q753686,,,,
Q378743,,,,-2.25,138.833333333,,
Q378743,Indonesia,,,,,,
Q378743,Indonesia,Papua,Q5095,,,,
Q35013,,,,9.66666666667,8.83333333333,,
Q35013,Nigeria,,,,,,
Q35013,Nigeria,Bauchi State,Q503936,,,,
Q35013,Nigeria,Federal Capital Territory,Q509300,,,,
Q35013,Nigeria,Kaduna State,Q878284,,,,
Q35013,Nigeria,Plateau State,Q503928,,,,
Q1844993,,,,-17.5,-60.0,,
Q1844993,Bolivia,,,,,,
Q1844993,Brazil,,,,,,
Q1844993,Bolivia,Santa Cruz Department,Q235106,,,,
Q1844993,Brazil,Mato Grosso,Q42824,,,,
Q8840465,Indonesia,,,,,,
Q8840465,Indonesia,Sulawesi,Q3812,,,,
Q8840465,Indonesia,Central Sulawesi,Q5065,,,,
Q4900565,India,,,,,,
Q4900565,India,Himachal Pradesh,Q1177,,,,
Q4900565,India,Jammu and Kashmir,Q1180,,,,
Q1961488,,,,-1.0,136.0,,
Q1961488,Indonesia,,,,,,
Q1961488,Indonesia,,,,,Q855314,Biak
Q1961488,Indonesia,,,,,Q1632717,Numfor
Q1961488,Indonesia,Papua,Q5095,,,,
Q1961488,Indonesia,West Papua,Q5096,,,,
Q1961488,Indonesia,Biaknese,Q65210148,,,,
Q8842027,Papua New Guinea,,,,,,
Q8842027,Papua New Guinea,Morobe Province,Q853664,,,,
Q8842027,Papua New Guinea,Oro Province,Q753686,,,,
Q2900881,,,,1.25,110.0,,
Q2900881,Indonesia,,,,,,
Q2900881,Malaysia,,,,,,
Q2900881,Indonesia,Kalimantan,Q3795,,,,
Q2900881,Indonesia,West Kalimantan,Q3916,,,,
Q2900881,Malaysia,Sarawak,Q170462,,,,
Q4904687,India,,,,,,
Q4904687,India,Assam,Q1164,,,,
Q4904687,India,Meghalaya,Q1195,,,,
Q4904687,India,Manipur,Q1193,,,,
Q4904687,India,Mizoram,Q1502,,,,
Q12953397,India,,,,,,
Q12953397,India,Himachal Pradesh,Q1177,,,,
Q12953397,India,Punjab,Q22424,,,,
Q1363055,,,,16.25,-88.8333333333,,
Q1363055,Belize,,,,,,
Q1363055,Belize,Belize,Q242,,,,
Q2796873,,,,-8.5,118.5,,
Q2796873,Indonesia,,,,,,
Q2796873,Indonesia,,,,,Q30337622,Wainilu Selatan
Q2796873,Indonesia,,,,,Q14114,Bima
Q2796873,Indonesia,,,,,Q14117,Dompu
Q2796873,Indonesia,,,,,Q30337626,Rungkeng
Q2796873,Indonesia,,,,,Q30337627,Layaran
Q2796873,Indonesia,,,,,Q30337628,Siaba Besar
Q2796873,Indonesia,,,,,Q30337630,Sebayor Besar
Q2796873,Indonesia,,,,,Q26754599,Pulau Sejambi
Q2796873,Indonesia,,,,,Q30337634,Tanjung
Q2796873,Indonesia,,,,,Q26754589,Pulau Satonda
Q2796873,Indonesia,,,,,Q30337556,Sarah
Q2796873,Indonesia,,,,,Q24841975,Pulau Serai
Q2796873,Indonesia,,,,,Q30337599,Ginggo Tengah
Q2796873,Indonesia,,,,,Q26754607,Pulau Ambiloleh
Q2796873,Indonesia,,,,,Q26754592,Nusa Batumandi
Q2796873,Indonesia,,,,,Q26754597,Pulau Mole
Q2796873,Indonesia,,,,,Q30337517,Kapas Nusa
Q2796873,Indonesia,,,,,Q5062,West Nusa Tenggara
Q2796873,Indonesia,,,,,Q14126,Mataram
Q2796873,Indonesia,Bima,Q19741683,,,,
Q2796873,Indonesia,West Nusa Tenggara,Q5062,,,,
Q2796873,Indonesia,East Nusa Tenggara,Q5061,,,,
Q2796873,Indonesia,Lesser Sunda Islands,Q3803,,,,
Q4913743,Papua New Guinea,,,,,,
Q4913743,Papua New Guinea,Sandaun Province,Q753689,,,,
Q4913743,Papua New Guinea,Southern Highlands Province,Q849801,,,,
Q4913743,Papua New Guinea,Western Province,Q849790,,,,
Q34971,,,,10.5,0.0,,
Q34971,Ghana,,,,,,
Q34971,Ghana,Northern Region,Q502215,,,,
Q34971,Ghana,Upper East Region,Q712828,,,,
Q4914077,Papua New Guinea,,,,,,
Q4914077,Papua New Guinea,Western Province,Q849790,,,,
Q2669235,Philippines,,,,,,
Q2669235,Philippines,Ilocos Region,Q12933,,,,
Q2669235,Philippines,Pangasinan,Q13871,,,,
Q4914553,,,,8.25,124.833333333,,
Q4914553,Philippines,,,,,,
Q4914553,Philippines,Northern Mindanao,Q13690,,,,
Q4914553,Philippines,Autonomous Region in Muslim Mindanao,Q13708,,,,
Q4914553,Philippines,Bukidnon,Q13753,,,,
Q4914553,Philippines,Cagayan,Q13759,,,,
Q4914553,Philippines,Lanao del Norte,Q13841,,,,
Q4914553,Philippines,Lanao del Sur,Q13843,,,,
Q4914553,Philippines,Misamis Oriental,Q13860,,,,
Q538364,,,,-6.28333333333,146.083333333,,
Q538364,Papua New Guinea,,,,,,
Q538364,Papua New Guinea,Eastern Highlands Province,Q849812,,,,
Q35452,,,,-16.0,168.0,,
Q35452,Vanuatu,,,,,,
Q35452,France,,,,,,
Q35452,Vanuatu,Vanuatu,Q686,,,,
Q32934,,,,11.5,-0.5,,
Q32934,Burkina Faso,,,,,,
Q32934,Ghana,,,,,,
Q32934,Togo,,,,,,
Q32934,Burkina Faso,Centre,Q515655,,,,
Q32934,Burkina Faso,Centre-Est Region,Q543006,,,,
Q32934,Burkina Faso,Centre-Sud Region,Q853405,,,,
Q32934,Burkina Faso,Est Region,Q850088,,,,
Q32934,Burkina Faso,Plateau-Central Region,Q862606,,,,
Q32934,Burkina Faso,Boulgou,Q895097,,,,
Q32934,Burkina Faso,Ganzourgou Province,Q182889,,,,
Q32934,Burkina Faso,Kouritenga Province,Q1141767,,,,
Q32934,Ghana,Upper East Region,Q712828,,,,
Q32934,Togo,Savanes Region,Q279945,,,,
Q56852,,,,19.75,100.0,,
Q56852,Thailand,,,,,,
Q56852,Thailand,Chiang Rai,Q236419,,,,
Q4925096,People's Republic of China,,,,,,
Q4925096,Myanmar,,,,,,
Q4925096,Thailand,,,,,,
Q4925096,People's Republic of China,Yunnan,Q43194,,,,
Q4925096,Myanmar,Mon State,Q818742,,,,
Q4925096,Myanmar,Shan State,Q456847,,,,
Q4925096,Thailand,Bangkok,Q1861,,,,
Q4925096,Thailand,Chiang Rai,Q236419,,,,
Q15831607,Papua New Guinea,,,,,,
Q15831607,Papua New Guinea,Western Highlands Province,Q849807,,,,
Q15831607,Papua New Guinea,Western Province,Q849790,,,,
Q8845881,India,,,,,,
Q8845881,India,Andhra Pradesh,Q1159,,,,
Q8845881,India,Odisha,Q22048,,,,
Q34983,,,,10.5,3.5,,
Q34983,Benin,,,,,,
Q34983,Nigeria,,,,,,
Q34983,Nigeria,Federal Capital Territory,Q509300,,,,
Q34983,Nigeria,Kebbi State,Q748523,,,,
Q34983,Nigeria,Kwara State,Q464953,,,,
Q34983,Nigeria,Niger State,Q503932,,,,
Q4938876,Papua New Guinea,,,,,,
Q4938876,Papua New Guinea,West New Britain Province,Q667468,,,,
Q2375468,,,,-2.16666666667,-72.3333333333,,
Q2375468,Colombia,,,,,,
Q2375468,Peru,,,,,,
Q2375468,Colombia,Amazonas Department,Q44724,,,,
Q2375468,Colombia,Caquetá Department,Q13985,,,,
Q2375468,Colombia,Putumayo Department,Q232953,,,,
Q2375468,Peru,Loreto,Q200938,,,,
Q31777873,,,,8.0,-77.3333333333,,
Q31777873,Colombia,,,,,,
Q31777873,Panama,,,,,,
Q31777873,Colombia,Antioquia Department,Q123304,,,,
Q31777873,Colombia,Chocó Department,Q230584,,,,
Q31777873,Panama,Darién Province,Q688660,,,,
Q4946263,Papua New Guinea,,,,,,
Q4946263,Papua New Guinea,Central Province,Q874942,,,,
Q4946263,Papua New Guinea,Morobe Province,Q853664,,,,
Q4946263,Papua New Guinea,Oro Province,Q753686,,,,
Q5317225,Malaysia,,,,,,
Q5317225,Malaysia,Sabah,Q179029,,,,
Q5317225,Brunei,Brunei,Q921,,,,
Q32986,,,,-16.0,-57.0,,
Q32986,Brazil,,,,,,
Q32986,Brazil,Mato Grosso,Q42824,,,,
Q4095195,Philippines,,,,,,
Q4095195,Philippines,Zambales,Q13895,,,,
Q12107,,,,48.0,-3.0,,
Q12107,France,,,,,,
Q12107,France,Brittany,Q327,,,,
Q28400,,,,9.41666666667,-83.0,,
Q28400,Costa Rica,,,,,,
Q28400,Costa Rica,Limón Province,Q642644,,,,
Q28400,Costa Rica,Puntarenas Province,Q502170,,,,
Q12953796,Philippines,,,,,,
Q12953796,Philippines,Palawan,Q13869,,,,
Q35043,Papua New Guinea,,,,,,
Q35043,Papua New Guinea,Central Province,Q874942,,,,
Q35043,Papua New Guinea,Gulf Province,Q874980,,,,
Q35043,Papua New Guinea,Morobe Province,Q853664,,,,
Q35043,Papua New Guinea,Oro Province,Q753686,,,,
Q35043,Papua New Guinea,Western Province,Q849790,,,,
Q2927723,Solomon Islands,,,,,,
Q2927723,Solomon Islands,Isabel Province,Q1139082,,,,
Q33190,,,,-4.0,120.0,,
Q33190,Indonesia,,,,,,
Q33190,Indonesia,,,,,Q5078,South Sulawesi
Q33190,Indonesia,Sulawesi,Q3812,,,,
Q33190,Indonesia,West Sulawesi,Q5082,,,,
Q3368506,,,,8.5,-81.25,,
Q3368506,Panama,,,,,,
Q3368506,Panama,Veraguas Province,Q593137,,,,
Q3514220,India,,,,,,
Q3514220,India,Arunachal Pradesh,Q1162,,,,
Q3507895,,,,-3.46666666667,143.166666667,,
Q3507895,Papua New Guinea,,,,,,
Q3507895,Papua New Guinea,East Sepik Province,Q690880,,,,
Q3507895,Papua New Guinea,Sandaun Province,Q753689,,,,
Q50927256,,,,10.5,-1.25,,
Q50927256,Ghana,,,,,,
Q50927256,Ghana,Northern Region,Q502215,,,,
Q50927256,Ghana,Volta Region,Q712832,,,,
Q50927256,Ghana,Upper East Region,Q712828,,,,
Q35085,,,,10.5,-1.25,,
Q35085,Ghana,,,,,,
Q35085,Ghana,Northern Region,Q502215,,,,
Q35085,Ghana,Volta Region,Q712832,,,,
Q35085,Ghana,Upper East Region,Q712828,,,,
Q35028,,,,3.0,11.0,,
Q35028,Cameroon,,,,,,
Q35058,Cameroon,,,,,,
Q35058,Cameroon,North Region,Q502341,,,,
Q35058,Cameroon,West Region,Q165784,,,,
Q3508044,Papua New Guinea,,,,,,
Q4997416,Papua New Guinea,,,,,,
Q4997416,Papua New Guinea,Milne Bay Province,Q874962,,,,
Q13018551,Vietnam,,,,,,
Q13018551,Cambodia,,,,,,
Q13018551,Cambodia,Kratié Province,Q785896,,,,
Q13018551,Vietnam,Đắk Nông,Q36723,,,,
Q56552,,,,10.5,12.25,,
Q56552,Nigeria,,,,,,
Q56552,Nigeria,Adamawa State,Q337514,,,,
Q56552,Nigeria,Borno State,Q130626,,,,
Q56552,Nigeria,Federal Capital Territory,Q509300,,,,
Q56552,Nigeria,Yobe State,Q682777,,,,
Q4998124,,,,-12.25,134.583333333,,
Q4998124,Australia,,,,,,
Q4998124,Australia,Northern Territory,Q3235,,,,
Q56617,,,,-5.33333333333,36.0,,
Q56617,Tanzania,,,,,,
Q56617,Tanzania,Dodoma Region,Q213268,,,,
Q56617,Tanzania,Manyara Region,Q331117,,,,
Q2659044,,,,4.5,-54.5,,
Q2659044,France,,,,,,
Q2659044,Suriname,,,,,,
Q2659044,Suriname,Brokopondo District,Q847680,,,,
Q2659044,Suriname,Commewijne District,Q952510,,,,
Q2659044,Suriname,Marowijne District,Q1140897,,,,
Q2659044,Suriname,Para District,Q1140891,,,,
Q2659044,Suriname,Sipaliwini District,Q1130138,,,,
Q18753300,Philippines,,,,,,
Q18753300,Philippines,Kalinga,Q13827,,,,
Q18753300,Philippines,Rizal,Q13874,,,,
Q35157,Burkina Faso,,,,,,
Q35157,Burkina Faso,Centre,Q515655,,,,
Q35157,Burkina Faso,Centre-Ouest Region,Q850075,,,,
Q35157,Burkina Faso,Est Region,Q850088,,,,
Q35157,Burkina Faso,Hauts-Bassins Region,Q845303,,,,
Q35157,Burkina Faso,Sud-Ouest Region,Q429149,,,,
Q35157,Burkina Faso,Banwa Province,Q674664,,,,
Q35157,Burkina Faso,Bougouriba Province,Q676641,,,,
Q35157,Burkina Faso,Houet Province,Q1074161,,,,
Q35157,Burkina Faso,Ioba Province,Q1074154,,,,
Q35157,Burkina Faso,Kossi Province,Q1074485,,,,
Q35157,Burkina Faso,Mouhoun,Q1142050,,,,
Q35157,Burkina Faso,Nayala Province,Q1141776,,,,
Q35157,Burkina Faso,Sissili Province,Q964281,,,,
Q5003667,Papua New Guinea,,,,,,
Q5003667,Papua New Guinea,Milne Bay Province,Q874962,,,,
Q3192052,,,,1.08333333333,-70.0,,
Q3192052,Colombia,,,,,,
Q3192052,Colombia,Vaupés Department,Q234505,,,,
Q35112,,,,-7.0,-78.5,,
Q35112,Peru,,,,,,
Q35112,Peru,Cajamarca,Q205078,,,,
Q35112,Peru,La Libertad,Q205126,,,,
Q5017997,Mexico,,,,,,
Q5017997,Mexico,Oaxaca,Q34110,,,,
Q3915487,Philippines,,,,,,
Q3915487,Philippines,Palawan,Q13869,,,,
Q32964,Philippines,,,,,,
Q32964,Philippines,Western Visayas,Q13665,,,,
Q32964,Philippines,Aklan,Q13723,,,,
Q19359039,,,,6.75,11.5,,
Q19359039,Cameroon,,,,,,
Q19359039,Cameroon,Adamawa,Q351514,,,,
Q19359039,Cameroon,East Region,Q845168,,,,
Q19359039,Cameroon,North Region,Q502341,,,,
Q19359039,Cameroon,Northwest,Q823946,,,,
Q19359039,Cameroon,West Region,Q165784,,,,
Q2842667,,,,1.16666666667,-77.0,,
Q2842667,Colombia,,,,,,
Q2842667,Colombia,Kamëntsá,Q3654784,,,,
Q2842667,Colombia,Putumayo Department,Q232953,,,,
Q642843,,,,-4.16666666667,-77.0,,
Q642843,Peru,,,,,,
Q642843,Peru,Loreto,Q200938,,,,
Q2937196,,,,-7.0,-74.0,,
Q2937196,Peru,,,,,,
Q2937196,Peru,Loreto,Q200938,,,,
Q3915557,Peru,,,,,,
Q3915557,Peru,Cusco Departament,Q205057,,,,
Q3915557,Peru,Ica,Q208186,,,,
Q3915557,Peru,Junín,Q207973,,,,
Q35156,,,,9.0,93.0,,
Q35156,India,,,,,,
Q924405,,,,0.833333333333,-70.75,,
Q924405,Brazil,,,,,,
Q924405,Colombia,,,,,,
Q924405,Brazil,Amazonas,Q40040,,,,
Q924405,Colombia,Vaupés Department,Q234505,,,,
Q56611,,,,5.5,-56.0,,
Q56611,Guyana,,,,,,
Q56611,Venezuela,,,,,,
Q56611,Guyana,Barima-Waini,Q537740,,,,
Q56611,Guyana,Pomeroon-Supenaam,Q680382,,,,
Q56611,Venezuela,Anzoátegui,Q190922,,,,
Q56611,Venezuela,Bolívar,Q191164,,,,
Q56611,Venezuela,Monagas,Q205776,,,,
Q56611,Venezuela,Delta Amacuro,Q201137,,,,
Q2519308,Suriname,,,,,,
Q2519308,Suriname,Nickerie District,Q1147515,,,,
Q2519308,Suriname,Paramaribo District,Q1130134,,,,
Q2519308,Suriname,Para District,Q1140891,,,,
Q2519308,Suriname,Saramacca District,Q1351157,,,,
Q2519308,Suriname,Wanica District,Q1147524,,,,
Q1843468,Suriname,,,,,,
Q1843468,Suriname,Nickerie District,Q1147515,,,,
Q1843468,Suriname,Paramaribo District,Q1130134,,,,
Q1843468,Suriname,Para District,Q1140891,,,,
Q1843468,Suriname,Saramacca District,Q1351157,,,,
Q1843468,Suriname,Wanica District,Q1147524,,,,
Q20614,,,,53.75,-123.5,,
Q20614,Canada,,,,,,
Q20614,Canada,British Columbia,Q1974,,,,
Q5359560,,,,-8.5,-75.5,,
Q5359560,Peru,,,,,,
Q5359560,Peru,Huanuco,Q215221,,,,
Q5359560,Peru,Loreto,Q200938,,,,
Q5359560,Peru,Ucayali,Q207424,,,,
Q2591230,,,,-10.5,-71.8333333333,,
Q2591230,Peru,,,,,,
Q2591230,Brazil,,,,,,
Q2591230,Brazil,Acre,Q40780,,,,
Q2591230,Brazil,Amazonas,Q40040,,,,
Q2591230,Peru,Ucayali,Q207424,,,,
Q5313599,,,,16.3333333333,122.0,,
Q5313599,Philippines,,,,,,
Q5313599,Philippines,Central Luzon,Q13617,,,,
Q5313599,Philippines,Aurora,Q13730,,,,
Q5313599,Philippines,Isabela,Q13826,,,,
Q5313599,Philippines,Quirino,Q13873,,,,
Q11732046,Indonesia,,,,,,
Q11732046,Indonesia,Papua,Q5095,,,,
Q7026,,,,41.75,2.0,,
Q7026,Spain,,,,,,
Q7026,France,,,,,,
Q7026,Italy,,,,,,
Q7026,Andorra,,,,,,
Q7026,Spain,Carche,Q1765102,,,,
Q7026,Andorra,Andorra,Q228,,,,
Q7026,Spain,Catalonia,Q5705,,,,
Q7026,First French Empire,Catalonia,Q5705,,,,
Q7026,France,Northern Catalonia,Q15580,,,,
Q7026,Spain,Community of Valencia,Q5720,,,,
Q7026,Spain,Balearic Islands,Q107356467,,,,
Q7026,Italy,Alghero,Q166282,,,,
Q7026,Andorra,Catalan Countries,Q234963,,,,
Q7026,France,Catalan Countries,Q234963,,,,
Q7026,Italy,Catalan Countries,Q234963,,,,
Q7026,Spain,Catalan Countries,Q234963,,,,
Q7026,Spain,La Franja,Q15579,,,,
Q524102,,,,-13.3333333333,-66.5,,
Q524102,Bolivia,,,,,,
Q524102,Bolivia,Beni Department,Q233169,,,,
Q524102,Bolivia,Pando Department,Q235362,,,,
Q33239,,,,10.0,124.0,,
Q33239,Philippines,,,,,,
Q33239,Philippines,Philippines,Q928,,,,
Q33239,Philippines,Central Visayas,Q13669,,,,
Q33239,Philippines,Eastern Visayas,Q13675,,,,
Q33239,Philippines,Mindanao,Q124873,,,,
Q3009690,,,,-20.8333333333,165.166666667,,
Q3009690,New Caledonia,,,,,,
Q11732048,Indonesia,,,,,,
Q11732048,Indonesia,Papua,Q5095,,,,
Q33284,,,,13.3333333333,123.5,,
Q33284,Philippines,,,,,,
Q33284,Philippines,Bicol Region,Q13662,,,,
Q33284,Philippines,Calabarzon,Q13650,,,,
Q33284,Philippines,Albay,Q13726,,,,
Q33284,Philippines,Camarines Norte,Q13763,,,,
Q33284,Philippines,Camarines Sur,Q13767,,,,
Q33284,Philippines,Catanduanes,Q13778,,,,
Q33284,Philippines,Masbate,Q13847,,,,
Q33284,Philippines,Quezon,Q13872,,,,
Q33284,Philippines,Sorsogon,Q13881,,,,
Q63257803,Philippines,,,,,,
Q63257803,Philippines,Cordillera Administrative Region,Q13606,,,,
Q63257803,Philippines,Mountain Province,Q13861,,,,
Q5017296,,,,17.9666666667,121.833333333,,
Q5017296,Philippines,,,,,,
Q5017296,Philippines,Cagayan,Q13759,,,,
Q2194290,Mexico,,,,,,
Q2194290,Mexico,Hidalgo,Q80903,,,,
Q2194290,Mexico,Veracruz,Q60130,,,,
Q3367751,Indonesia,,,,,,
Q3367751,Indonesia,Bengkulu,Q1890,,,,
Q3367751,Indonesia,Lampung,Q2110,,,,
Q3367751,Indonesia,Sumatra,Q3492,,,,
Q3367751,Indonesia,South Sumatra,Q2271,,,,
Q36228,,,,19.4166666667,-99.9166666667,,
Q36228,Mexico,,,,,,
Q36228,Mexico,State of Mexico,Q82112,,,,
Q36228,Mexico,Michoacán,Q79861,,,,
Q36228,Mexico,Querétaro,Q79754,,,,
Q3470593,Philippines,,,,,,
Q3470593,Philippines,Davao Region,Q13694,,,,
Q3470593,Philippines,Basilan,Q13737,,,,
Q3470593,Philippines,Batangas,Q13744,,,,
Q3470593,Philippines,Cagayan,Q13759,,,,
Q3470593,Philippines,Cebu,Q13786,,,,
Q3470593,Philippines,Palawan,Q13869,,,,
Q3470593,Philippines,Sulu,Q13887,,,,
Q3470593,Philippines,Tawi-Tawi,Q13893,,,,
Q3470593,Philippines,Zamboanga del Norte,Q13899,,,,
Q3470593,Philippines,Zamboanga del Sur,Q13900,,,,
Q12953893,Philippines,,,,,,
Q12953893,Philippines,Zamboanga Peninsula,Q13682,,,,
Q12953893,Philippines,Sulu,Q13887,,,,
Q12953893,Philippines,Zamboanga del Norte,Q13899,,,,
Q12953893,Philippines,Zamboanga del Sur,Q13900,,,,
Q12953893,Philippines,Zamboanga Sibugay,Q13902,,,,
Q12953942,Colombia,,,,,,
Q12953942,Colombia,Arauca Department,Q230223,,,,
Q12953942,Colombia,Boyacá Department,Q121233,,,,
Q12953942,Colombia,Santander Department,Q235166,,,,
Q35074,,,,10.25,-4.83333333333,,
Q35074,Burkina Faso,,,,,,
Q35074,Ivory Coast,,,,,,
Q35074,Burkina Faso,Cascades Region,Q850043,,,,
