version_id,language,version_name,wikidata_entity
1236,pxm,biblia mixe de quetzaltepec,http://www.wikidata.org/entity/Q56199161
1237,mto,yaa tsee je nam kojtstan juu vee je nteyam xyaktaajnjimdu je nmaj vintsanamda jesucristo kajx,http://www.wikidata.org/entity/Q7828400
1238,mks,tuhun saa na najandacoo jesucristo nu yo el nuevo testamento en el mixteco de silacayoapan,http://www.wikidata.org/entity/Q7514027
1239,zpm,diidz ne rdeed guielmban,http://www.wikidata.org/entity/Q7414598
1240,soy,nkomine fal ritl,http://www.wikidata.org/entity/Q35913
1241,lus,common language,http://www.wikidata.org/entity/Q36147
1242,lus,old version bible,http://www.wikidata.org/entity/Q36147
1243,mfq,yiesu lbmnn mul ni,http://www.wikidata.org/entity/Q19921578
1244,moc,laqaatqa ni qota olec qotaolecand qotaolec novita na qomyipi,http://www.wikidata.org/entity/Q3027906
1245,mif,mejewey mey mawiya,http://www.wikidata.org/entity/Q1365132
1247,mkl,akabuu titi idei ilaa,http://www.wikidata.org/entity/Q36047
1248,mox,yaubada ena vona gwalagwalana,http://www.wikidata.org/entity/Q3319495
1249,lol,bonkanda wa nzakomba,http://www.wikidata.org/entity/Q112893
1250,lol,the new testament in mongo nkundu 1958,http://www.wikidata.org/entity/Q112893
1251,mog,alkitab singog in mongondow masa in tanaa,http://www.wikidata.org/entity/Q3058458
1253,nmh,ethar ttongdeen nt bsi,http://www.wikidata.org/entity/Q6902496
1254,mop,leec ada u tan a dios a tumulbene,http://www.wikidata.org/entity/Q36183
1255,mfe,nouvo testaman dan kreol morisien,http://www.wikidata.org/entity/Q33661
1257,mos,sebr songo,http://www.wikidata.org/entity/Q36096
1258,kpx,iesu keliso hotoe tumu,http://www.wikidata.org/entity/Q6925030
1259,ign,eta taurinaquene maechajiriruvahi ema viya eta viyehe ticaijare puito eta nuevo testamento,http://www.wikidata.org/entity/Q3148190
1260,ign,taurinakene maechejiriruwai ema viya tikaijare,http://www.wikidata.org/entity/Q3148190
1261,nmo,ithar chonghak,http://www.wikidata.org/entity/Q6927748
1262,cmr,mro mro new testament 2006,http://www.wikidata.org/entity/Q16889978
1263,aoj,basef buwami godi,http://www.wikidata.org/entity/Q3507881
1264,aoj,basef buwami godi,http://www.wikidata.org/entity/Q3507881
1265,bmr,moocaani iij,http://www.wikidata.org/entity/Q3027894
1266,moz,gergiko,http://www.wikidata.org/entity/Q3440403
1268,mzm,nyaa sh laa a ,http://www.wikidata.org/entity/Q36021
1269,unx,"",http://www.wikidata.org/entity/Q36264959
1270,mua,version revisee avec note explicatives,http://www.wikidata.org/entity/Q36032
1271,mnf,mengaa kekweele fi mbma,http://www.wikidata.org/entity/Q35839
1272,myu,deus ekawntup kawn iisuat ekawn,http://www.wikidata.org/entity/Q746723
1273,mtq,tin thch lenh cho mol mng 2020,http://www.wikidata.org/entity/Q3236789
1274,mur,zz o joowo,http://www.wikidata.org/entity/Q56727
1275,huu,jusinamui uai jusinamui jito rafue illa rabenico,http://www.wikidata.org/entity/Q2640935
1276,tih,tanou moonsoi timugon,http://www.wikidata.org/entity/Q7807680
1277,mse,boy lonana,http://www.wikidata.org/entity/Q56328
1278,mug,u na sik na wiini alaw,http://www.wikidata.org/entity/Q3123545
1279,emi,mussau emira bible,http://www.wikidata.org/entity/Q6943093
1280,tuc,maaron savee toni patabua,http://www.wikidata.org/entity/Q3331003
1281,tuc,maaron savee tooni patabuyaa,http://www.wikidata.org/entity/Q3331003
1282,muy,ma mweni sulumani ge melefit,http://www.wikidata.org/entity/Q3502301
1283,myw,nupela testamen long tokples muyuw long niugini,http://www.wikidata.org/entity/Q3502878
1284,moa,jan nrale sw,http://www.wikidata.org/entity/Q3320111
1285,wmw,habari ngema,http://www.wikidata.org/entity/Q3042206
1286,mwe,malagano ga ambi,http://www.wikidata.org/entity/Q6944725
1288,yua,biblia maya,http://www.wikidata.org/entity/Q13354
1289,yua,biblia maya de yucatan con dc 1992,http://www.wikidata.org/entity/Q13354
1290,mwq,cho bible common language 2016,http://www.wikidata.org/entity/Q331340
1291,muh,to ngu muru ka me bete gina ngu s sudan,http://www.wikidata.org/entity/Q35981
1292,mri,te paipera tapu 1952,http://www.wikidata.org/entity/Q36451
1293,rar,bibilia tapu,http://www.wikidata.org/entity/Q36745
1294,rar,te koreromotu ou reo maori kuki airani,http://www.wikidata.org/entity/Q36745
1295,nas,kara naroong anta nerakung kongarana,http://www.wikidata.org/entity/Q56772
1296,naf,kawawagalen tata alaka,http://www.wikidata.org/entity/Q11732491
1297,mbj,new testament in nadeb,http://www.wikidata.org/entity/Q3335011
1298,kfw,bible inzootna kathar,http://www.wikidata.org/entity/Q12952906
1299,nlx,"",http://www.wikidata.org/entity/Q33361
1300,nhe,itlajtol toteco santa biblia,http://www.wikidata.org/entity/Q4358289
1301,nhe,ya ni nopa yancuic tlajtoli tlen toteco toca mocajtoc el nuevo testamento de nuestro senor jesucristo en el nahuatl de la huasteca oriental,http://www.wikidata.org/entity/Q4358289
1302,nsu,el nuevo testamento,http://www.wikidata.org/entity/Q63284326
1303,nhi,in yancuic tlahtolsintilil,http://www.wikidata.org/entity/Q2514044
1304,nak,la buk tabu ale halaba te la valolo ale taritigi te iesus kraist,http://www.wikidata.org/entity/Q6528669
1305,ojb,ojibwe kihcimasinaikan,http://www.wikidata.org/entity/Q7060356
1306,ojb,"",http://www.wikidata.org/entity/Q7060356
1307,nlc,perjanjian baru nalca yuba,http://www.wikidata.org/entity/Q6960839
1309,nvm,godon vuak ma ijin,http://www.wikidata.org/entity/Q12952922
1310,bjv,kl mnd k sg,http://www.wikidata.org/entity/Q8829831
1311,bjv,bjv maktb le luwe k ta nangnda,http://www.wikidata.org/entity/Q8829831
1312,npy,sura malelaha,http://www.wikidata.org/entity/Q12953768
1313,nhr,kabas qae xgae sa,http://www.wikidata.org/entity/Q2164778
1314,ntu,nzryrngrkxtr kc ate rut x sam,http://www.wikidata.org/entity/Q63308082
1315,nav,navajo bible,http://www.wikidata.org/entity/Q13310
1316,naw,bwaar katw kyula ppw,http://www.wikidata.org/entity/Q35906
1318,ndh,ulwitikano ulupya,http://www.wikidata.org/entity/Q6983678
1319,ndj,lilaghanu lya shonu,http://www.wikidata.org/entity/Q6983684
1320,nnb,amasako aboytrtre wa nyamuhanga awakahulawa mo biblia,http://www.wikidata.org/entity/Q3196953
1321,nnb,nouveau testament et psaumes en ndandi version 1962,http://www.wikidata.org/entity/Q3196953
1322,ndc,bhaibheri rakachena muchindau,http://www.wikidata.org/entity/Q13311
1323,ndp,edi mikindi lebura,http://www.wikidata.org/entity/Q6983774
1324,ndz,ngu ba toko nambee mi mbii ta nda duu,http://www.wikidata.org/entity/Q35983
1325,ndx,ngget tul pidnak wene,http://www.wikidata.org/entity/Q6983833
1327,nld,basisbijbel,http://www.wikidata.org/entity/Q7411
1328,nld,de heilige schrift petrus canisiusvertaling 1939,http://www.wikidata.org/entity/Q7411
1329,nld,herziene statenvertaling,http://www.wikidata.org/entity/Q7411
1330,nld,het boek,http://www.wikidata.org/entity/Q7411
1331,nld,nbg vertaling 1951,http://www.wikidata.org/entity/Q7411
1332,nld,rj statenvertaling jongbloed editie,http://www.wikidata.org/entity/Q7411
1333,nsn,o uelhire uaia,http://www.wikidata.org/entity/Q3337774
1334,nif,sampela hap nupela testamen long tokples nek long niugini,http://www.wikidata.org/entity/Q6989781
1336,new,"",http://www.wikidata.org/entity/Q33979
1337,nij,surat barasih barita bahalap,http://www.wikidata.org/entity/Q2992872
1338,szb,perjanjian baru ngalum weng,http://www.wikidata.org/entity/Q11732516
1339,sba,bible ngambai 1989,http://www.wikidata.org/entity/Q2372207
1340,gng,uwien ya jtiefnku ya gbnku,http://www.wikidata.org/entity/Q35888
1341,cnw,ngawm bible,http://www.wikidata.org/entity/Q6583675
1342,nga,we nu gale 1995,http://www.wikidata.org/entity/Q36022
1343,nnq,ngindo new testament,http://www.wikidata.org/entity/Q7022366
1344,niy,ungbota wta t bhuku,http://www.wikidata.org/entity/Q7022396
1345,acn,ngochang common language bible,http://www.wikidata.org/entity/Q56582
1346,jgo,k fi,http://www.wikidata.org/entity/Q36287
1347,ngc,nouveau testament en ngombe 1961,http://www.wikidata.org/entity/Q3123524
1348,ngo,ngoni new testament,http://www.wikidata.org/entity/Q7022547
1349,dru,ngudradreadrekadhane ka sisiu %E9%AD%AF%E5%87%B1%E8%AA%9E%E8%81%96%E7%B6%93,http://www.wikidata.org/entity/Q49232
1350,ngp,ndagano mpya kwa wanth u wose,http://www.wikidata.org/entity/Q7193332
1351,llp,ngunese bible,http://www.wikidata.org/entity/Q3580152
1352,nnh,nouveau testament en ngienboum,http://www.wikidata.org/entity/Q36286
1353,gym,kukwe kuin ngobokwe,http://www.wikidata.org/entity/Q3915581
1354,kdj,ebaibul,http://www.wikidata.org/entity/Q56326
1355,pne,rengah jian,http://www.wikidata.org/entity/Q12953808
1356,nii,gos nge ek ka ei sinim kin ngolum,http://www.wikidata.org/entity/Q35237
1358,nlk,allah wene fano wene,http://www.wikidata.org/entity/Q12953310
1359,nin,ungbamvu ku abachi azhi ahehe ka,http://www.wikidata.org/entity/Q3914021
1361,cag,nivacle bible,http://www.wikidata.org/entity/Q3182557
1363,nko,bulu ntam ppw ma israel l,http://www.wikidata.org/entity/Q35867
1365,gaw,kayaknu nai tituanak bau,http://www.wikidata.org/entity/Q11732205
1366,njb,niemnyan,http://www.wikidata.org/entity/Q7046410
1367,lem,yss yi bumbenu cameroun,http://www.wikidata.org/entity/Q13479983
1368,not,irinibare tosorintsi ocomantegoteri antigomi jesoquirisito,http://www.wikidata.org/entity/Q3342992
1369,snf,hewhewii winewi wii kooh kifiiliimunkii kiaskii,http://www.wikidata.org/entity/Q36304
1370,nhu,wa nyo mokan mo monfm,http://www.wikidata.org/entity/Q36072
1371,cya,el nuevo testamento,http://www.wikidata.org/entity/Q15616302
1372,nob,bibelen guds ord hverdagsbibelen hermon forlag,http://www.wikidata.org/entity/Q25167
1373,nob,bibelen 2011 bokmal,http://www.wikidata.org/entity/Q25167
1374,nob,bibelen guds ord 2017,http://www.wikidata.org/entity/Q25167
1375,nob,det norsk bibelselskap 1930,http://www.wikidata.org/entity/Q25167
1376,nob,en levende bok,http://www.wikidata.org/entity/Q25167
1377,nob,norsk bibel 88slash 07,http://www.wikidata.org/entity/Q25167
1378,nob,the bible in norwegian 1978slash 85 bokmal,http://www.wikidata.org/entity/Q25167
1379,nno,bibelen 1938 nynorsk,http://www.wikidata.org/entity/Q25164
1380,nno,bibelen 1978slash 85 nynorsk,http://www.wikidata.org/entity/Q25164
1381,nno,bibelen 2011 nynorsk,http://www.wikidata.org/entity/Q25164
1382,qul,dios tatanchispaq musuq rimayninkuna,http://www.wikidata.org/entity/Q3409819
1383,qul,mosoj testamento,http://www.wikidata.org/entity/Q3409819
1384,qvn,tayta diospa guepacag testamentun,http://www.wikidata.org/entity/Q12953844
1385,mfk,mofu gudur new testament,http://www.wikidata.org/entity/Q56303
1386,tbg,qaraaka uva tivatora,http://www.wikidata.org/entity/Q20210398
1387,tnn,naoa reha uhgn nenieksen wi,http://www.wikidata.org/entity/Q957945
1388,dip,jpb jam de nhialic 2011,http://www.wikidata.org/entity/Q36246
1389,emp,acor bedea,http://www.wikidata.org/entity/Q2391297
1391,xnn,kalin apo dios kankanay,http://www.wikidata.org/entity/Q12953609
1392,ncq,"",http://www.wikidata.org/entity/Q12638175
1393,ngb,fana ngbang 1987,http://www.wikidata.org/entity/Q17522631
1394,nhy,itlajtol totajtzin dios el nuevo testamento,http://www.wikidata.org/entity/Q2011413
1395,pao,te naa besa unnepu,http://www.wikidata.org/entity/Q3360656
1396,qvz,diospa shimi,http://www.wikidata.org/entity/Q12953848
1397,ncj,in yancuic mononotzalistli ica totecohtzin jesucristo,http://www.wikidata.org/entity/Q2262283
1398,ntp,diuusi niooquid utuducami oodamicd,http://www.wikidata.org/entity/Q15615651
1399,nod,"",http://www.wikidata.org/entity/Q565110
1400,xtn,el nuevo testamento y unos libros del antiguo testamento,http://www.wikidata.org/entity/Q25559585
1401,gya,kalata ko s,http://www.wikidata.org/entity/Q36594
1402,gya,kalata ko s dc,http://www.wikidata.org/entity/Q36594
1404,nus,ruac kuth in rl r,http://www.wikidata.org/entity/Q33675
1405,yas,nogal na mammana ya gy,http://www.wikidata.org/entity/Q36358
1407,nuq,nukumanu,http://www.wikidata.org/entity/Q11884845
1408,nop,bepa wala yofolok kobuli tia kap,http://www.wikidata.org/entity/Q7069052
1409,nut,sl thn mh 2019,http://www.wikidata.org/entity/Q72695
1410,nuy,ana mangulg ana wubiba anu gadhuwa ana lhaawu,http://www.wikidata.org/entity/Q1747811
1411,hbb,taer alkawal aku nya heba,http://www.wikidata.org/entity/Q56290
1412,nwb,ybhybhtitelre,http://www.wikidata.org/entity/Q33664
1413,nyy,biblia umwikemo 1996,http://www.wikidata.org/entity/Q3272620
1414,nyy,nyakyusa ngonde new testament ulwitikano ulupya,http://www.wikidata.org/entity/Q3272620
1415,nyy,lwitkano lpya,http://www.wikidata.org/entity/Q3272620
1416,nyn,baibuli erikwera 1964,http://www.wikidata.org/entity/Q13207
1417,ttr,mewar alqawarang,http://www.wikidata.org/entity/Q56267
1418,lid,sahou ta kindrei,http://www.wikidata.org/entity/Q3346666
1419,njz,dvrwq pvvb,http://www.wikidata.org/entity/Q56870
1420,njz,bsi dvrwq pvvb bsi,http://www.wikidata.org/entity/Q56870
1421,nuj,endagaano epyaha mu lunyole,http://www.wikidata.org/entity/Q3739448
1423,nyd,ebaibo inzienukhu,http://www.wikidata.org/entity/Q7071227
1424,nyo,bible in runyoro rutooro 1964 version,http://www.wikidata.org/entity/Q33794
1425,nyo,ekitabu ekirukwera nebitabu ebyeetwa deturokanonikoslash apokurifa,http://www.wikidata.org/entity/Q33794
1426,nyu,cinyungwe bibliya,http://www.wikidata.org/entity/Q7071318
1427,nzi,baebolo anz buluku nwuanzanwuanza,http://www.wikidata.org/entity/Q36337
1428,crm,"",http://www.wikidata.org/entity/Q3446671
1429,ory,"",http://www.wikidata.org/entity/Q33810
1430,ory,cl nt bsi,http://www.wikidata.org/entity/Q33810
1431,ory,bsi re edited bsi,http://www.wikidata.org/entity/Q33810
1432,obo,moppiyon dinoggan moka atag ki disas krays,http://www.wikidata.org/entity/Q12953699
1433,ann,ikpa mbuban,http://www.wikidata.org/entity/Q36614
1434,ann,ikpa mbuban eyi katolik,http://www.wikidata.org/entity/Q36614
1435,oci,lis evangeli 1903 provencal,http://www.wikidata.org/entity/Q14185
1436,mie,nuevo testamento en mixteco de ocotepec,http://www.wikidata.org/entity/Q25559575
1437,zac,dizaque shte dios con dize,http://www.wikidata.org/entity/Q7076643
1438,kkc,odoodee baibel,http://www.wikidata.org/entity/Q12952987
1439,odu,ooi adm aghuum,http://www.wikidata.org/entity/Q3813392
1440,eri,itou nomo hilou beele,http://www.wikidata.org/entity/Q7079984
1441,chj,nuevo testamento en chinanteco ojitlan,http://www.wikidata.org/entity/Q5100110
1442,atg,ebe no pfuas ishob onogb,http://www.wikidata.org/entity/Q7082551
1443,opm,got orhe meng brak ban,http://www.wikidata.org/entity/Q1068097
1444,oku,waale feyin kelek kef,http://www.wikidata.org/entity/Q36289
1445,ong,il teingipe ma ili topwepe lapiri lirouku,http://www.wikidata.org/entity/Q592162
1447,bsc,akayeta and eter ekaax a akayeta ananar a,http://www.wikidata.org/entity/Q35098
1448,ons,yesu kristo wane kisi maep don,http://www.wikidata.org/entity/Q11732548
1449,okv,god ta duru javotoho,http://www.wikidata.org/entity/Q7103752
1450,ury,alap mo ol ese zere mo zi niban de ol ziaha en gu hup dena,http://www.wikidata.org/entity/Q7105295
1451,ndo,ombiimbeli ondjapuki,http://www.wikidata.org/entity/Q33900
1452,kua,ombibeli iyapuki,http://www.wikidata.org/entity/Q1405077
1454,otd,bowot bohua,http://www.wikidata.org/entity/Q3033781
1455,otq,ar rayo nkohi jo har nhonho maxei ntongwi ar mahwifi har hai monda ne har nhomfo,http://www.wikidata.org/entity/Q23755688
1456,ote,ra rayo testamento,http://www.wikidata.org/entity/Q23755711
1457,lot,ecorit aejuk 2003,http://www.wikidata.org/entity/Q56672
1458,zao,diiz kuu ndyaadno yalnaban,http://www.wikidata.org/entity/Q7116610
1459,chz,new testament and psalms in chinantec ozumacin,http://www.wikidata.org/entity/Q5100111
1460,uzn,muqaddas kitob,http://www.wikidata.org/entity/Q1066766
1461,uzn,muaddas kitob,http://www.wikidata.org/entity/Q1066766
1462,zne,ziazia kekeapai,http://www.wikidata.org/entity/Q35015
1463,pma,paama bible,http://www.wikidata.org/entity/Q3130286
1464,pma,tus votut en selusien ten out voum,http://www.wikidata.org/entity/Q3130286
1465,sig,ws nyfal te ghana,http://www.wikidata.org/entity/Q36426
1466,pac,parnai yang arbang pilng tam uraq tamme cang cado,http://www.wikidata.org/entity/Q3441136
1467,bfz,nt ,http://www.wikidata.org/entity/Q6733460
1468,pri,tii pwiciri amu aamwari naa na ci,http://www.wikidata.org/entity/Q732131
1469,pck,pathian laisiangthou bsi,http://www.wikidata.org/entity/Q12952337
1470,plu,uhokri gahegbetawni nukune akak sawmus,http://www.wikidata.org/entity/Q3073448
1471,plu,uhokri gannasan,http://www.wikidata.org/entity/Q3073448
1472,pam,ing mayap a balita biblia,http://www.wikidata.org/entity/Q36121
1473,att,yu bilin ni namaro nga meyannung ka apu kesu kiristu yu bagu nga taratu ni namaro su ira nga mangikatala ka apu kesu kiristu,http://www.wikidata.org/entity/Q12639245
1474,qxh,mushug testamento,http://www.wikidata.org/entity/Q63308389
1475,pag,maung a balita biblia,http://www.wikidata.org/entity/Q33879
1476,pag,maung a balita biblia,http://www.wikidata.org/entity/Q33879
1477,slm,kitab injil,http://www.wikidata.org/entity/Q3362086
1478,pnb,ngb no aad nm nthrthn shd ,http://www.wikidata.org/entity/Q1389492
1479,top,xasasti talaccaxlan,http://www.wikidata.org/entity/Q56329
1480,pap,beibel na papiamentu koriente 2013,http://www.wikidata.org/entity/Q33856
1481,pap,beibel na papiamentu koriente 2013,http://www.wikidata.org/entity/Q33856
1482,prf,en maganda a bareta biblia,http://www.wikidata.org/entity/Q7135433
1483,pab,waitare wenati aho,http://www.wikidata.org/entity/Q3504312
1484,pbu,pakistani yousafzai pashto,http://www.wikidata.org/entity/Q12642194
1485,yac,allah wene hurumbik keron,http://www.wikidata.org/entity/Q12953309
1486,ptp,yesu xolac,http://www.wikidata.org/entity/Q3368679
1487,gfk,no hinhinawas uta no sigar kunubus tano watong,http://www.wikidata.org/entity/Q3368846
1488,pad,deus athi kapapirani hida,http://www.wikidata.org/entity/Q389827
1489,pfe,pere new testament,http://www.wikidata.org/entity/Q36377
1490,ata,vaikala noxou lataua,http://www.wikidata.org/entity/Q56511
1491,peg,"",http://www.wikidata.org/entity/Q56758
1492,pdc,di heilich shrift,http://www.wikidata.org/entity/Q22711
1493,mil,tnuhu ni caha y ndixi xito cuu uu,http://www.wikidata.org/entity/Q42411307
1495,pio,el nuevo testamento de nuestro senor jesucristo en el idioma piapoco,http://www.wikidata.org/entity/Q3382208
1496,pcm,holy bible nigerian pidgin english,http://www.wikidata.org/entity/Q33655
1497,pis,pijin bible,http://www.wikidata.org/entity/Q36699
1498,pis,pijin deuterocanon,http://www.wikidata.org/entity/Q36699
1499,plg,dios nivita jen siaxadipi,http://www.wikidata.org/entity/Q2748259
1500,mio,tutu chaa cha iyo cuenda ra hahnu jesucristo el nuevo testamento de nuestro senor jesucristo,http://www.wikidata.org/entity/Q7196415
1501,pny,kaane ghu shwue,http://www.wikidata.org/entity/Q36250
1502,pir,cohacj yere yahuducuri tju,http://www.wikidata.org/entity/Q3389119
1503,tpp,ixchiwinti dios,http://www.wikidata.org/entity/Q56349
1504,pjt,tjukurpa palya,http://www.wikidata.org/entity/Q2982063
1505,crk,kanaci kihci masinahikan,http://www.wikidata.org/entity/Q56699
1506,crk,plains cree scripture portions,http://www.wikidata.org/entity/Q56699
1507,crk,"",http://www.wikidata.org/entity/Q56699
1508,ktj,nysa a haantitie,http://www.wikidata.org/entity/Q10975356
1509,pdt,de bibel,http://www.wikidata.org/entity/Q1751432
1510,pdt,de bibel jhf,http://www.wikidata.org/entity/Q1751432
1511,npo,bsi pochury naga bible bsi,http://www.wikidata.org/entity/Q7206342
1512,pkb,damano ipfya,http://www.wikidata.org/entity/Q7208693
1513,pol,biblia gdanska,http://www.wikidata.org/entity/Q809
1514,pol,biblia to jest pismo swiete starego i nowego przymierza wydanie pierwsze 2018,http://www.wikidata.org/entity/Q809
1515,pol,nowa biblia gdanska,http://www.wikidata.org/entity/Q809
1516,pol,slowo zycia,http://www.wikidata.org/entity/Q809
1517,pol,uwspolczesniona biblia gdanska,http://www.wikidata.org/entity/Q809
1518,pps,el nuevo testamento,http://www.wikidata.org/entity/Q25559602
1519,poi,jem jomipc trato jem iwatnewp tanomi jesucristo,http://www.wikidata.org/entity/Q7511556
1520,jac,nuevo testamento yin abxubal,http://www.wikidata.org/entity/Q33393
1521,poh,pokomchi bible,http://www.wikidata.org/entity/Q36414
1522,poh,re lok laj huj wilic wi ribiral i jesus,http://www.wikidata.org/entity/Q36414
1523,por,almeida revista e atualizada,http://www.wikidata.org/entity/Q5146
1524,por,almeida revista e corrigida,http://www.wikidata.org/entity/Q5146
1525,por,biblia almeida seculo 21,http://www.wikidata.org/entity/Q5146
1526,por,biblia sagrada nova versao transformadora,http://www.wikidata.org/entity/Q5146
1527,por,biblia sagrada versao facil de ler,http://www.wikidata.org/entity/Q5146
1528,por,nova almeida atualizada,http://www.wikidata.org/entity/Q5146
1529,por,p nova biblia viva portugues,http://www.wikidata.org/entity/Q5146
1530,por,nova traducao na linguagem de hoje,http://www.wikidata.org/entity/Q5146
1531,por,nova versao internacional portugues,http://www.wikidata.org/entity/Q5146
1532,por,traducao brasileira,http://www.wikidata.org/entity/Q5146
1533,por_pt,almeida revista e corrigida portugal,
1534,por_pt,o livro,
1535,por_pt,a biblia para todos edicao catolica,
1536,por_pt,a biblia para todos edicao comum,
1538,pmx,sheeyu baibel,http://www.wikidata.org/entity/Q12952910
1539,prt,prai bible,http://www.wikidata.org/entity/Q7180184
1540,kvj,ghena ta shala,http://www.wikidata.org/entity/Q56304
1541,kvj,ghena ta shala,http://www.wikidata.org/entity/Q56304
1542,fuf,version pular fuuta jallon,http://www.wikidata.org/entity/Q3915357
1543,cap,ew testamento chipay tawqkistan,http://www.wikidata.org/entity/Q35235
1544,cap,ew testamento chipay tawkquiztan,http://www.wikidata.org/entity/Q35235
1545,pww,northern pwo karen thai bible,http://www.wikidata.org/entity/Q7058885
1546,pwo,pwo kayin bible,http://www.wikidata.org/entity/Q7988202
1547,pbb,dyus yuwe usesa,http://www.wikidata.org/entity/Q33677
1548,pko,pipilia,http://www.wikidata.org/entity/Q36323
1549,kjb,a txan biblia yin kanjobal 1989,http://www.wikidata.org/entity/Q35551
1550,agu,yi antiw bibleslash yi acaj testament,http://www.wikidata.org/entity/Q35091
1551,agu,yi antiw testamentslash yi acaj testament,http://www.wikidata.org/entity/Q35091
1552,byx,a slurlka aa langinka ama iameska,http://www.wikidata.org/entity/Q3503009
1553,kaa,zhaa kelisim,http://www.wikidata.org/entity/Q33541
1554,qvw,mushu limalicuy,http://www.wikidata.org/entity/Q65659285
1554,qvw,mushu limalicuy,http://www.wikidata.org/entity/Q36960
1555,qvm,mushog testamento,http://www.wikidata.org/entity/Q25559675
1556,qvs,tata diospa mushuk rimanan,http://www.wikidata.org/entity/Q6694075
1556,qvs,tata diospa mushuk rimanan,http://www.wikidata.org/entity/Q35880
1557,qxo,biblia en quechua del sur de conchucos,http://www.wikidata.org/entity/Q12953840
1559,ztq,tiits nii xnee kyalmban el nuevo testamento en el zapoteco de quioquitani,http://www.wikidata.org/entity/Q3574818
1560,chq,new testament in chinantec quiotepec,http://www.wikidata.org/entity/Q5758709
1561,rai,buk taabu matakin,http://www.wikidata.org/entity/Q3418509
1562,lje,boo mangkolehi sura pewaliana hante podandia wola,http://www.wikidata.org/entity/Q7290041
1563,rnl,dankit athar le sam bsi,http://www.wikidata.org/entity/Q7292878
1564,rap,he vanaa o te atua,http://www.wikidata.org/entity/Q36746
1565,rwo,anutlo sumange mande keda,http://www.wikidata.org/entity/Q11732598
1566,rwo,anutro mande keta,http://www.wikidata.org/entity/Q11732598
1567,rwo,rawa new testament,http://www.wikidata.org/entity/Q11732598
1568,rej,janjai blau lem bahaso jang bebilai,http://www.wikidata.org/entity/Q3056339
1569,rel,wori haaggane yeesso kiriisto miinsan ayyinti husube waakh enenyet igooche,http://www.wikidata.org/entity/Q3447297
1570,nre,kenshun lesu naga s cl bible bsi,http://www.wikidata.org/entity/Q7313205
1571,nnl,kemethajuh n re editing bible bsi,http://www.wikidata.org/entity/Q7067615
1572,mnv,te gongo gaoi,http://www.wikidata.org/entity/Q3397346
1573,ria,baibel kthar,http://www.wikidata.org/entity/Q12953063
1574,iri,jee hwi na krrede bene a zhi rigwe,http://www.wikidata.org/entity/Q3912756
1575,rkb,deus harere aibaky sesus mymyspirikpoko naha,http://www.wikidata.org/entity/Q2585357
1576,rml,biblija pe baltitko romani cib romanes 2019,http://www.wikidata.org/entity/Q513736
1578,rml,bibliya pe baltitko romani chib romanes 2019,http://www.wikidata.org/entity/Q513736
1581,rmn_arl,o dzivdipe thaj buti e isus hristoski star evangeliumura 2014 srbija,
1582,rmy_fr,e nevi viasta o psalmo 2004,
1586,rmc,e nevi zmluva pal o romanes 2014,http://www.wikidata.org/entity/Q5045611
1591,rmy_ch,nuevo testamento romane 2007,
1598,rol,bag o nga kasugtanan,http://www.wikidata.org/entity/Q13202
1599,ron,biblia traducerea fidela 2015,http://www.wikidata.org/entity/Q7913
1600,ron,biblia sau sfanta scriptura cu trimiteri 1924 dumitru cornilescu,http://www.wikidata.org/entity/Q7913
1601,ron,biblia in versiune actualizata 2018,http://www.wikidata.org/entity/Q7913
1602,ron,biblia in versuri 2014,http://www.wikidata.org/entity/Q7913
1603,ron,editia dumitru cornilescu revizuita 2019,http://www.wikidata.org/entity/Q7913
1604,ron,noua traducere romaneasca,http://www.wikidata.org/entity/Q7913
1605,ron,romana noul testament interconfesional 2009,http://www.wikidata.org/entity/Q7913
1606,ron,traducere literala cornilescu 1931,http://www.wikidata.org/entity/Q7913
1607,ron,versiunea biblia romano catolica 2013,http://www.wikidata.org/entity/Q7913
1608,ron,bibliya dumitru kornilesku 1924,http://www.wikidata.org/entity/Q7913
1609,nbu,nthanmei baibal revised bsi,http://www.wikidata.org/entity/Q12952912
1610,roo,airepa vae reo ovoi,http://www.wikidata.org/entity/Q13203
1611,rug,buka hope,http://www.wikidata.org/entity/Q3445546
1612,bzw,utakada tijilo,http://www.wikidata.org/entity/Q34898
1614,ksw,sgaw karen common bible,http://www.wikidata.org/entity/Q56410
1616,apb,tataroha diana,http://www.wikidata.org/entity/Q36294
1618,lsm,ebbaibbo emboosi ya nasaae,http://www.wikidata.org/entity/Q3739441
1619,lsm,ebbaibbo emboosi ya nasaae eyirimo ebitabo bilaangwa deuterokanoniko,http://www.wikidata.org/entity/Q3739441
1620,srm,gadu buku,http://www.wikidata.org/entity/Q33779
1621,hvn,buku lii dara deo lii dara wowiu,http://www.wikidata.org/entity/Q2319877
1622,apz,mpohwoe hungkuno songofoho,http://www.wikidata.org/entity/Q7398693
1623,saj,jaji ma su sungi,http://www.wikidata.org/entity/Q7399757
1624,acf,testeman nef la epi an posyon an liv samz la,http://www.wikidata.org/entity/Q3006285
1625,sch,pathien lekhabu inthieng chongtung thar,http://www.wikidata.org/entity/Q37054
1626,qxl,diosbuj shimi mushuj testamento,http://www.wikidata.org/entity/Q12953847
